STN_Code,Location_Name,Water_Body_Type,State_Name,Temperature_Min,Temperature_Max,DO_Min,DO_Max,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,Nitrate_Min,Nitrate_Max,Fecal_Coliform_Min,Fecal_Coliform_Max,Total_Coliform_Min,Total_Coliform_Max,Water_Quality,Pollution_Level
3850.0,BAGDOON TALAB PITHAMPUR SANJAY JALASHAY PITHAMPUR,POND,MADHYA PRADESH,20.0,24.0,6.9,7.8,7.4,8.4,327.0,424.0,1.0,1.3,0.54,1.92,2.0,2.0,33.0,403.0,Good,Clean
3831.0,"DAL SAGAR TALAB, DIST SEONI",POND,MADHYA PRADESH,16.0,30.3,6.0,7.6,7.3,7.9,220.0,612.0,1.8,4.4,0.3,2.3,2.0,120.0,17.0,1600.0,Moderate,Slightly Polluted
3830.0,"GOKALPUR TALAB, DIST JABALPUR",POND,MADHYA PRADESH,17.3,27.6,5.7,7.6,7.3,8.7,180.0,671.0,2.4,8.0,0.3,0.73,2.0,150.0,14.0,1600.0,Poor,Moderately Polluted
3299.0,HANUMANTAL JABALPUR,POND,MADHYA PRADESH,17.0,27.9,5.3,7.6,7.2,7.9,260.0,636.0,2.3,4.0,0.3,0.73,2.0,70.0,41.0,1600.0,Moderate,Slightly Polluted
3297.0,"MITHA TALAB, DEWAS",POND,MADHYA PRADESH,22.0,29.0,6.8,7.9,7.2,8.5,339.0,440.0,1.6,2.9,0.32,1.0,2.0,6.0,47.0,110.0,Good,Clean
3301.0,MOTI TALAB AT BALAGHAT,POND,MADHYA PRADESH,16.2,31.0,6.2,7.8,7.2,7.9,262.0,687.0,1.1,5.2,0.21,0.3,2.0,110.0,17.0,920.0,Moderate,Slightly Polluted
3302.0,"PIPLIYA PALA TALAB, INDORE",POND,MADHYA PRADESH,19.0,24.0,6.5,7.6,7.4,8.7,440.0,621.0,1.2,2.2,0.81,3.09,2.0,2.0,63.0,140.0,Moderate,Clean
3298.0,POND WATER AT LAKODA,POND,MADHYA PRADESH,11.4,25.0,6.8,7.5,7.2,7.9,210.0,592.0,1.7,2.1,0.61,1.02,2.0,4.0,48.0,49.0,Good,Clean
3303.0,"RANI TALAB, REWA",POND,MADHYA PRADESH,19.0,30.0,5.8,7.5,7.5,8.5,288.0,415.0,1.0,1.9,0.48,0.9,2.0,2.0,33.0,48.0,Good,Clean
3300.0,"RANITAL TALAB, JABALPUR",POND,MADHYA PRADESH,17.0,26.0,5.2,8.3,7.2,8.2,265.0,780.0,2.8,8.0,0.12,4.6,2.0,280.0,63.0,1600.0,Poor,Moderately Polluted
3304.0,"RIHAND RESRVOIR, SINGRAULI",POND,MADHYA PRADESH,15.0,36.0,6.5,7.6,7.1,7.5,203.0,530.0,1.4,1.8,0.32,3.17,,,,,Good,Clean
3849.0,SITAPAT TALAB DHAR,POND,MADHYA PRADESH,20.0,23.0,0.3,7.8,,8.2,5.0,529.0,1.0,1.2,0.61,1.0,2.0,2.0,33.0,49.0,Good,Clean
2129.0,"PERIAT TANK NEAR WSS INTAKE POINT
JABALPUR",TANK,MADHYA PRADESH,16.6,27.4,7.0,7.9,7.2,7.9,210.0,358.0,1.0,1.8,0.21,0.4,2.0,4.0,7.0,46.0,Good,Clean
1426.0,LOKTAK LAKE AT BISHNUPUR,LAKE,MANIPUR,18.0,28.0,6.6,7.6,6.4,7.5,180.0,205.0,2.7,3.5,,,25.0,65.0,70.0,120.0,Moderate,Slightly Polluted
1630.0,LOKTAK LAKE AT KARANG ISLAND,LAKE,MANIPUR,19.0,28.0,6.8,7.3,6.9,7.5,150.0,240.0,3.0,3.7,,,10.0,20.0,15.0,60.0,Moderate,Slightly Polluted
1629.0,LOKTAK LAKE AT SENDRA,LAKE,MANIPUR,19.0,28.0,6.5,7.6,6.8,7.5,130.0,210.0,2.9,3.6,,,10.0,75.0,60.0,105.0,Moderate,Slightly Polluted
1425.0,LOKTAK LAKE AT THANA,LAKE,MANIPUR,18.7,28.0,6.8,7.4,6.9,7.7,150.0,215.0,3.1,3.6,,,10.0,45.0,50.0,95.0,Moderate,Slightly Polluted
2837.0,PUMLEN LAKE AT TOKPACHING,LAKE,MANIPUR,20.0,28.0,6.9,7.6,7.0,7.4,130.0,286.0,3.2,3.6,,,5.0,25.0,30.0,60.0,Moderate,Slightly Polluted
2849.0,CHANAM PUKHURI,POND,MANIPUR,19.0,28.0,5.8,6.9,7.0,7.6,110.0,430.0,3.3,3.9,0.3,0.3,30.0,60.0,75.0,175.0,Moderate,Slightly Polluted
2841.0,HIRANMEI PUKHURI AT THOUBAL,POND,MANIPUR,20.0,28.0,6.2,7.5,7.0,7.5,80.0,450.0,3.2,3.9,,,35.0,70.0,70.0,120.0,Moderate,Slightly Polluted
2840.0,LAMJAO PUKHURI AT ACHOUBA,POND,MANIPUR,21.0,28.0,6.7,7.4,7.2,7.5,80.0,350.0,3.1,3.6,,,2.0,20.0,25.0,50.0,Moderate,Slightly Polluted
2842.0,LANGMEIDONG PUKHURI AT THOUBAL,POND,MANIPUR,21.0,28.0,6.5,7.5,7.1,7.5,90.0,300.0,3.2,3.7,,,2.0,40.0,35.0,70.0,Moderate,Slightly Polluted
2844.0,LILONG PUKHURI,POND,MANIPUR,18.0,27.0,6.5,7.4,7.2,7.6,90.0,340.0,3.0,3.7,,,5.0,15.0,20.0,65.0,Moderate,Slightly Polluted
2850.0,NINGTHEM PUKHURI,POND,MANIPUR,21.0,28.0,5.4,6.8,6.9,7.7,150.0,350.0,3.3,4.4,,,40.0,70.0,105.0,185.0,Moderate,Slightly Polluted
2848.0,POND AT KAKWA BAZAR,POND,MANIPUR,21.0,28.0,5.5,7.1,7.0,7.7,150.0,660.0,3.4,4.1,,,35.0,65.0,85.0,170.0,Moderate,Slightly Polluted
2851.0,POND AT KONGBA BAZAR,POND,MANIPUR,21.0,28.0,5.3,7.0,6.9,7.6,280.0,610.0,3.4,4.6,,,60.0,95.0,215.0,310.0,Moderate,Slightly Polluted
2843.0,POND AT LALAMBUNG,POND,MANIPUR,20.0,27.0,6.4,7.1,6.8,7.4,90.0,320.0,3.2,3.7,,,20.0,40.0,50.0,110.0,Moderate,Slightly Polluted
2847.0,POND AT MAIBAM LOKPACHING,POND,MANIPUR,20.0,28.0,6.0,7.8,6.9,7.5,120.0,230.0,3.0,3.9,,,10.0,50.0,35.0,160.0,Moderate,Slightly Polluted
2846.0,POND AT MOIDANGPOK,POND,MANIPUR,20.0,28.0,6.2,7.8,7.0,7.6,80.0,175.0,2.9,3.6,,,2.0,15.0,15.0,50.0,Moderate,Slightly Polluted
2845.0,POND AT NGAIRANGBAM,POND,MANIPUR,21.0,27.0,6.6,7.8,7.3,7.6,80.0,190.0,2.8,3.7,,,10.0,62.0,20.0,75.0,Moderate,Slightly Polluted
2839.0,PUKHRI AT LANGMEIDONG,POND,MANIPUR,21.0,28.0,6.7,7.7,7.1,7.6,80.0,350.0,3.2,3.6,,,10.0,30.0,30.0,95.0,Moderate,Slightly Polluted
3349.0,"TASEK LAKE AT SONGSAK (NAPHAK),",LAKE,MEGHALAYA,17.1,29.0,6.5,7.0,6.9,7.3,61.0,78.0,1.5,2.2,0.42,0.56,110.0,170.0,450.0,540.0,Good,Clean
1459.0,"THADLASKEIN LAKE, JOWAI",LAKE,MEGHALAYA,12.0,21.0,6.8,7.6,6.9,7.3,37.0,70.0,1.4,1.9,0.32,0.52,10.0,17.0,130.0,170.0,Good,Clean
1347.0,UMIAM LAKE AT BARAPANI,LAKE,MEGHALAYA,15.0,23.1,5.7,6.8,7.0,7.8,74.0,117.0,5.2,7.8,0.32,1.12,380.0,420.0,1100.0,1700.0,Poor,Moderately Polluted
3347.0,UMIAM LAKE AT MIDDLE POINT,LAKE,MEGHALAYA,15.0,23.0,5.5,6.8,7.1,7.8,73.0,105.0,4.8,7.5,0.35,1.02,310.0,410.0,830.0,1300.0,Poor,Moderately Polluted
3346.0,"UMIAM LAKE AT OUTFALL OF UMIAM
INTO LAKE",LAKE,MEGHALAYA,14.0,23.1,4.5,5.9,7.2,7.9,77.0,250.0,6.0,9.0,0.32,1.22,350.0,520.0,920.0,2100.0,Poor,Moderately Polluted
3348.0,"UMIAM LAKE ATNEAR UNITED
CHRISTIAN COLLEGE",LAKE,MEGHALAYA,15.0,23.2,5.6,6.6,6.8,7.8,69.0,130.0,5.3,7.0,0.32,0.66,340.0,460.0,940.0,1700.0,Poor,Moderately Polluted
1348.0,WARD'S LAKE AT SHILLONG,LAKE,MEGHALAYA,14.0,26.0,6.0,7.8,7.0,7.8,110.0,145.0,2.1,3.6,0.32,0.79,70.0,120.0,350.0,490.0,Moderate,Slightly Polluted
3723.0,"TAMDIL LAKE, SAITUAL",LAKE,MIZORAM,13.0,22.0,6.7,12.7,6.4,7.6,58.0,283.0,1.0,2.2,0.02,0.03,,,,,Good,Clean
3722.0,LAWBUAI FISHPOND,POND,MIZORAM,16.0,29.0,4.1,9.5,6.6,7.8,234.0,422.0,1.2,3.2,0.03,0.12,,,,,Moderate,Slightly Polluted
3755.0,"POND NEAR THERMAL POWER PLANT, BAIRABI",POND,MIZORAM,20.0,30.0,5.0,8.9,7.1,7.7,195.0,347.0,1.2,2.9,0.02,0.06,,,,,Good,Clean
3743.0,"PHE RESERVOIR, HELIPAD, NEW SAIHA",TANK,MIZORAM,17.0,22.0,6.8,9.2,6.7,7.8,34.0,379.0,1.0,2.6,0.02,0.03,,,,,Good,Clean
2887.0,"BANGLA FISHERY, DIMAPUR",LAKE,NAGALAND,19.0,34.3,3.2,6.2,6.5,8.0,88.0,550.0,1.5,2.6,0.3,1.7,,,,,Good,Clean
2886.0,"PUDUMPUKHURI, DIMAPUR",LAKE,NAGALAND,19.0,41.0,1.4,6.8,2.0,7.8,72.0,250.0,1.3,2.8,0.6,1.6,,,,,Good,Clean
3956.0,ANSHUPA AT BISHNUPUR,LAKE,ODISHA,19.0,35.0,5.2,7.5,6.6,8.0,111.0,184.0,1.2,2.6,0.32,0.62,700.0,4900.0,2400.0,17000.0,Good,Clean
3957.0,ANSHUPA AT SARANDAGARH,LAKE,ODISHA,20.0,33.0,4.0,7.7,6.5,8.2,96.0,223.0,1.1,2.2,0.32,1.15,130.0,2300.0,790.0,9200.0,Good,Clean
3955.0,ANSHUPA AT SUBARANAPUR,LAKE,ODISHA,20.0,34.0,6.2,7.8,6.5,8.5,102.0,181.0,1.1,1.9,0.32,1.02,130.0,3500.0,490.0,16000.0,Good,Clean
2438.0,ANSHUPA LAKE KADALIBARI,LAKE,ODISHA,20.0,32.0,5.8,7.8,6.9,8.4,117.0,259.0,1.1,2.3,0.32,1.22,220.0,1700.0,1300.0,4700.0,Good,Clean
3953.0,CHILKA AT RAMBHA,LAKE,ODISHA,14.0,32.0,5.6,11.0,6.9,8.5,106.0,40520.0,1.3,2.7,0.32,1.66,2.0,2300.0,2.0,4900.0,Good,Clean
2437.0,"CHILKA LAKE AT SATAPADA (RAMSAR
SITE)",LAKE,ODISHA,20.0,32.0,5.8,9.6,6.9,8.4,2930.0,42780.0,1.2,1.9,0.35,1.59,2.0,1700.0,20.0,3500.0,Good,Clean
3954.0,TAMPADA LAKE AT CHHATRAPUR,LAKE,ODISHA,13.0,30.0,3.0,11.5,7.9,8.5,147.0,945.0,1.9,6.0,0.32,2.12,110.0,1700.0,460.0,3500.0,Moderate,Slightly Polluted
2431.0,"BINDUSAGAR ( RELIGIOUS POND OF BHUBANESWAR CITY) (NORTH) (LINGRAJ
TEMPLE)",POND,ODISHA,22.0,33.0,4.1,9.1,6.5,8.0,236.0,420.0,1.1,2.8,0.32,1.52,2.0,24000.0,170.0,54000.0,Good,Clean
2434.0,INDRADYUMNA TANK ( RILIGIOUS POND OF PURI CITY),POND,ODISHA,25.0,34.0,2.0,11.9,7.6,9.4,283.0,561.0,3.8,5.7,0.32,1.72,20.0,35000.0,45.0,54000.0,Moderate,Slightly Polluted
3962.0,JAGANNATH SAGAR POND OF JEYPORE,POND,ODISHA,12.0,29.0,5.7,6.4,7.1,7.6,216.0,402.0,1.4,2.7,0.32,1.84,140.0,160000.0,490.0,160000.0,Good,Clean
2433.0,"MARKANDA POKHARI ( RILIGIOUS POND
OF PURI CITY)",POND,ODISHA,25.0,34.0,3.2,12.5,7.4,9.4,380.0,688.0,3.4,8.3,0.35,8.62,45.0,13000.0,45.0,24000.0,Poor,Moderately Polluted
2432.0,"NARENDRA POKHARI ( RILIGIOUS POND
OF PURI CITY)",POND,ODISHA,25.0,34.0,4.2,15.7,7.7,9.5,356.0,961.0,3.6,8.2,0.32,2.92,130.0,1300.0,490.0,9200.0,Poor,Moderately Polluted
2436.0,"PARVATI SAGAR ( RILIGIOUS POND OF
PURI CITY)",POND,ODISHA,25.0,35.0,2.1,11.1,6.9,9.3,332.0,599.0,3.3,12.0,0.32,3.46,45.0,2400.0,130.0,5400.0,Poor,Highly Polluted
3963.0,RANIGUDA POND,POND,ODISHA,22.0,26.0,2.8,12.6,7.3,8.4,392.0,1334.0,3.4,9.5,0.32,11.52,130.0,1300.0,490.0,2800.0,Poor,Moderately Polluted
2435.0,SWETAGANGA ( RILIGIOUS POND OF PURI CITY),POND,ODISHA,23.0,35.0,3.3,15.6,7.5,9.3,298.0,745.0,3.6,8.0,0.32,13.34,45.0,2400.0,170.0,4300.0,Poor,Moderately Polluted
1686.0,BAHOUR LAKE,LAKE,PUDUCHERRY,28.0,33.0,5.2,5.6,7.1,7.5,198.0,375.0,1.0,2.5,0.32,1.22,2.0,23.0,350.0,1600.0,Good,Clean
4634.0,KANAGAN LAKE,LAKE,PUDUCHERRY,29.0,33.0,6.7,14.1,7.6,9.1,570.0,1682.0,2.8,30.0,0.32,4.3,110.0,500.0,900.0,1600.0,Poor,Highly Polluted
